unified_id;month;zipcode;city;host_type;bedrooms;bathrooms;guests;revenue;openness;occupancy;nightly rate;lead time;length stay
AIR8130056;2019-10;92315;Big Bear Lake;Professionals;4;2;8;851,8800049;31;0,129032258;212,9700012;37,5;2
AIR8130056;2019-11;92315;Big Bear Lake;Professionals;4;2;8;1099,910004;30;0,166666667;219,9820007;42;2,5
AIR8130056;2019-12;92315;Big Bear Lake;Professionals;4;2;8;3999,600052;31;0,516129032;249,9750032;128,7142857;2,571428571
AIR8130056;2019-2;92315;Big Bear Lake;Professionals;4;2;8;2708,800064;28;0,428571429;225,7333387;111,1666667;2,333333333
AIR8130056;2019-3;92315;Big Bear Lake;Professionals;4;2;8;499,9200134;31;0,064516129;249,9600067;;
AIR8130056;2019-4;92315;Big Bear Lake;Professionals;4;2;8;0;30;0;;;
AIR8130056;2019-5;92315;Big Bear Lake;Professionals;4;2;8;0;31;0;;;
AIR8130056;2019-6;92315;Big Bear Lake;Professionals;4;2;8;0;30;0;;;
AIR8130056;2019-7;92315;Big Bear Lake;Professionals;4;2;8;1249,820023;31;0,258064516;156,2275028;4,5;2
AIR8130056;2019-8;92315;Big Bear Lake;Professionals;4;2;8;2774,570061;31;0,64516129;138,728503;7,4;4
AIR8130056;2019-9;92315;Big Bear Lake;Professionals;4;2;8;5111,280029;30;0,8;212,9700012;1;24
AIR8144308;2019-1;92315;Big Bear Lake;Professionals;4;4.5;15+;10448,8797;31;0,387096774;870,739975;46,83333333;2,166666667
AIR8144308;2019-10;92315;Big Bear Lake;Professionals;4;4.5;15+;13599,67993;31;0,516129032;849,9799957;12,75;4
AIR8144308;2019-11;92315;Big Bear Lake;Professionals;4;4.5;15+;3500;30;0,133333333;875;17;2
AIR8144308;2019-12;92315;Big Bear Lake;Professionals;4;4.5;15+;16600;31;0,35483871;1509,090909;26;2,2
AIR8144308;2019-2;92315;Big Bear Lake;Professionals;4;4.5;15+;9349,009705;28;0,392857143;849,9099731;47,8;2,2
AIR8144308;2019-3;92315;Big Bear Lake;Professionals;4;4.5;15+;3549,639923;31;0,161290323;709,9279846;19,33333333;1,666666667
AIR8144308;2019-4;92315;Big Bear Lake;Professionals;4;4.5;15+;4249,579895;30;0,166666667;849,915979;31,33333333;1,666666667
AIR8144308;2019-5;92315;Big Bear Lake;Professionals;4;4.5;15+;2549,759949;31;0,096774194;849,9199829;13;3
AIR8144308;2019-6;92315;Big Bear Lake;Professionals;4;4.5;15+;3399,679932;30;0,133333333;849,9199829;44;4
AIR8144308;2019-7;92315;Big Bear Lake;Professionals;4;4.5;15+;7399,269867;31;0,35483871;672,660897;15;3,666666667
AIR8144308;2019-8;92315;Big Bear Lake;Professionals;4;4.5;15+;12148,7998;31;0,580645161;674,9333225;14;2,714285714
AIR8144308;2019-9;92315;Big Bear Lake;Professionals;4;4.5;15+;2299,779968;30;0,1;766,5933228;102;2
AIR8151212;2019-1;92315;Big Bear Lake;Professionals;3;2;7;4349,51001;31;0,35483871;395,4100009;18,16666667;1,833333333
AIR8151212;2019-10;92315;Big Bear Lake;Professionals;3;2;7;0;31;0;;;
AIR8151212;2019-11;92315;Big Bear Lake;Professionals;3;2;7;1464,819962;30;0,3;162,7577735;202;35
AIR8151212;2019-12;92315;Big Bear Lake;Professionals;3;2;7;8754,139816;29;1;301,8668902;357;3
AIR8151212;2019-2;92315;Big Bear Lake;Professionals;3;2;7;3329,619965;28;0,571428571;208,1012478;69;3,2
AIR8151212;2019-3;92315;Big Bear Lake;Professionals;3;2;7;1764,779953;31;0,35483871;160,4345412;48;2,2
AIR8151212;2019-4;92315;Big Bear Lake;Professionals;3;2;7;0;30;0;;;
AIR8151212;2019-5;92315;Big Bear Lake;Professionals;3;2;7;1134,85997;31;0,225806452;162,1228529;49,5;3,5
AIR8151212;2019-6;92315;Big Bear Lake;Professionals;3;2;7;0;30;0;;;
AIR8151212;2019-7;92315;Big Bear Lake;Professionals;3;2;7;484,9399872;31;0,096774194;161,6466624;152;3
AIR8151212;2019-8;92315;Big Bear Lake;Professionals;3;2;7;0;31;0;;;
AIR8151212;2019-9;92315;Big Bear Lake;Professionals;3;2;7;0;30;0;;;
AIR8151970;2019-1;92314;Big Bear City;Professionals;3;3;7;2979,639969;31;0,35483871;270,8763608;29,6;2,2
AIR8151970;2019-10;92314;Big Bear City;Professionals;3;3;7;559,9199829;31;0,129032258;139,9799957;4,5;2
AIR8151970;2019-11;92314;Big Bear City;Professionals;3;3;7;500;30;0,066666667;250;43;2
AIR8151970;2019-12;92314;Big Bear City;Professionals;3;3;7;3500;31;0,322580645;350;40,5;2,5
AIR8151970;2019-2;92314;Big Bear City;Professionals;3;3;7;1799,76001;28;0,285714286;224,9700012;39,5;2
AIR8151970;2019-3;92314;Big Bear City;Professionals;3;3;7;399,9400024;31;0,064516129;199,9700012;8;2
AIR8151970;2019-4;92314;Big Bear City;Professionals;3;3;7;0;30;0;;;
AIR8151970;2019-5;92314;Big Bear City;Professionals;3;3;7;0;31;0;;;
AIR8151970;2019-6;92314;Big Bear City;Professionals;3;3;7;1119,879974;30;0,2;186,6466624;2;6
AIR8151970;2019-7;92314;Big Bear City;Professionals;3;3;7;1519,839966;31;0,258064516;189,9799957;16;4
AIR8151970;2019-8;92314;Big Bear City;Professionals;3;3;7;759,9199829;31;0,129032258;189,9799957;34,5;2,5
AIR8151970;2019-9;92314;Big Bear City;Professionals;3;3;7;179,9799957;30;0,033333333;179,9799957;;
AIR8169371;2019-1;92314;Big Bear City;Professionals;3;3;9;5841,380066;31;0,35483871;531,0345514;13,4;2,2
AIR8169371;2019-10;92314;Big Bear City;Professionals;3;3;9;4041,559906;31;0,709677419;183,7072685;22;3
AIR8169371;2019-11;92314;Big Bear City;Professionals;3;3;9;2968,959991;30;0,333333333;296,8959991;12,2;2
AIR8169371;2019-12;92314;Big Bear City;Professionals;3;3;9;8648;31;0,451612903;617,7142857;14,88888889;1,777777778
AIR8169371;2019-2;92314;Big Bear City;Professionals;3;3;9;5727,390076;28;0,392857143;520,6718251;16;2,2
AIR8169371;2019-3;92314;Big Bear City;Professionals;3;3;9;4515,540085;31;0,35483871;410,5036441;11,33333333;1,833333333
AIR8169371;2019-4;92314;Big Bear City;Professionals;3;3;9;564,9100037;30;0,1;188,3033346;81;3
AIR8169371;2019-5;92314;Big Bear City;Professionals;3;3;9;411,9599915;31;0,064516129;205,9799957;17;2
AIR8169371;2019-6;92314;Big Bear City;Professionals;3;3;9;0;30;0;;;
AIR8169371;2019-7;92314;Big Bear City;Professionals;3;3;9;229,9799957;31;0,032258065;229,9799957;1;1
AIR8169371;2019-8;92314;Big Bear City;Professionals;3;3;9;1190,220016;31;0,161290323;238,0440033;10,33333333;2
AIR8169371;2019-9;92314;Big Bear City;Professionals;3;3;9;1428,019989;30;0,233333333;204,0028556;4;12,5
AIR8188690;2019-1;92314;Big Bear City;Professionals;4;4;10;0;31;0;;;
AIR8188690;2019-10;92314;Big Bear City;Professionals;4;4;10;8429,100037;31;1;271,9064528;16,5;15,5
AIR8188690;2019-11;92314;Big Bear City;Professionals;4;4;10;5722;30;0,566666667;336,5882353;5;4
AIR8188690;2019-12;92314;Big Bear City;Professionals;4;4;10;7602;31;0,258064516;950,25;9;3
AIR8188690;2019-2;92314;Big Bear City;Professionals;4;4;10;4701,519958;28;0,25;671,6457084;138;2,333333333
AIR8188690;2019-3;92314;Big Bear City;Professionals;4;4;10;4011,640076;31;0,258064516;501,4550095;10,5;2
AIR8188690;2019-4;92314;Big Bear City;Professionals;4;4;10;0;30;0;;;
AIR8188690;2019-5;92314;Big Bear City;Professionals;4;4;10;557,9400024;31;0,064516129;278,9700012;69;2
AIR8188690;2019-6;92314;Big Bear City;Professionals;4;4;10;0;30;0;;;
AIR8188690;2019-7;92314;Big Bear City;Professionals;4;4;10;5048,48999;31;0,516129032;315,5306244;22,6;5,8
AIR8188690;2019-8;92314;Big Bear City;Professionals;4;4;10;9358,390045;31;1;301,8835498;45;18
AIR8188690;2019-9;92314;Big Bear City;Professionals;4;4;10;8329,420044;30;1;277,6473348;32,5;19,5
AIR8189914;2019-1;92315;Big Bear Lake;Professionals;3;2;6;3475,619965;31;0,322580645;347,5619965;10,4;2,2
AIR8189914;2019-10;92315;Big Bear Lake;Professionals;3;2;6;435,9399948;31;0,096774194;145,3133316;12;3
AIR8189914;2019-11;92315;Big Bear Lake;Professionals;3;2;6;618;30;0,066666667;309;4;2
AIR8189914;2019-12;92315;Big Bear Lake;Professionals;3;2;6;5172;31;0,419354839;397,8461538;8,8;2,6
AIR8189914;2019-2;92315;Big Bear Lake;Professionals;3;2;6;2559,720032;28;0,285714286;319,965004;12,75;2
AIR8189914;2019-3;92315;Big Bear Lake;Professionals;3;2;6;2674,679985;31;0,419354839;205,7446142;11,2;2,6
AIR8189914;2019-4;92315;Big Bear Lake;Professionals;3;2;6;0;30;0;;;
AIR8189914;2019-5;92315;Big Bear Lake;Professionals;3;2;6;0;31;0;;;
AIR8189914;2019-6;92315;Big Bear Lake;Professionals;3;2;6;1919,759964;30;0,4;159,979997;2;3
AIR8189914;2019-7;92315;Big Bear Lake;Professionals;3;2;6;4381,479889;31;0,838709677;168,5184573;13;27
AIR8189914;2019-8;92315;Big Bear Lake;Professionals;3;2;6;4843,419876;31;0,935483871;167,0144785;10;2
AIR8189914;2019-9;92315;Big Bear Lake;Professionals;3;2;6;219,9799957;30;0,033333333;219,9799957;;
AIR8214285;2019-1;92314;Big Bear City;2-5 Units;3;1;7;2499,769989;31;0,35483871;227,2518172;23,2;2,2
AIR8214285;2019-10;92314;Big Bear City;2-5 Units;3;1;7;163,4500027;31;0,161290323;32,69000053;18;2,5
AIR8214285;2019-11;92314;Big Bear City;2-5 Units;3;1;7;1341;30;0,333333333;134,1;4,333333333;3,333333333
AIR8214285;2019-12;92314;Big Bear City;2-5 Units;3;1;7;3374;31;0,419354839;259,5384615;14,66666667;2,333333333
AIR8214285;2019-2;92314;Big Bear City;2-5 Units;3;1;7;2417,690002;28;0,392857143;219,7900002;10,14285714;1,571428571
AIR8214285;2019-3;92314;Big Bear City;2-5 Units;3;1;7;899,8600082;31;0,258064516;112,482501;5;1,6
AIR8214285;2019-4;92314;Big Bear City;2-5 Units;3;1;7;273,9400101;30;0,1;91,31333669;1;3
AIR8214285;2019-5;92314;Big Bear City;2-5 Units;3;1;7;550,4199944;31;0,225806452;78,63142776;3;28
AIR8214285;2019-6;92314;Big Bear City;2-5 Units;3;1;7;1369,289989;30;0,7;65,20428521;;
AIR8214285;2019-7;92314;Big Bear City;2-5 Units;3;1;7;2545,520042;31;0,935483871;87,77655319;13;29
AIR8214285;2019-8;92314;Big Bear City;2-5 Units;3;1;7;1026,300022;31;0,387096774;85,52500184;7;4
AIR8214285;2019-9;92314;Big Bear City;2-5 Units;3;1;7;194,9700012;30;0,1;64,99000041;2,5;1,5
AIR8227440;2019-1;92315;Big Bear Lake;Professionals;3;2;12;689,8800201;31;0,096774194;229,9600067;95;3
AIR8227440;2019-10;92315;Big Bear Lake;Professionals;3;2;12;0;5;0;;;
AIR8227440;2019-2;92315;Big Bear Lake;Professionals;3;2;12;0;28;0;;;
AIR8227440;2019-3;92315;Big Bear Lake;Professionals;3;2;12;0;31;0;;;
AIR8227440;2019-4;92315;Big Bear Lake;Professionals;3;2;12;0;30;0;;;
AIR8227440;2019-5;92315;Big Bear Lake;Professionals;3;2;12;0;31;0;;;
AIR8227440;2019-6;92315;Big Bear Lake;Professionals;3;2;12;0;30;0;;;
AIR8227440;2019-7;92315;Big Bear Lake;Professionals;3;2;12;0;31;0;;;
AIR8227440;2019-8;92315;Big Bear Lake;Professionals;3;2;12;0;31;0;;;
AIR8227440;2019-9;92315;Big Bear Lake;Professionals;3;2;12;0;30;0;;;
AIR8250001;2019-1;92315;Big Bear Lake;Professionals;3;2;8;4790,52002;31;0,290322581;532,2800022;36,6;2
AIR8250001;2019-10;92315;Big Bear Lake;Professionals;3;2;8;6968,299911;31;1;224,7838681;;
AIR8250001;2019-11;92315;Big Bear Lake;Professionals;3;2;8;6969,299927;30;1;232,3099976;;
AIR8250001;2019-12;92315;Big Bear Lake;Professionals;3;2;8;6072,389923;27;1;224,9033305;244;6
AIR8250001;2019-2;92315;Big Bear Lake;Professionals;3;2;8;3492,650085;28;0,25;498,9500122;7,25;1,75
AIR8250001;2019-3;92315;Big Bear Lake;Professionals;3;2;8;995,8999939;31;0,129032258;248,9749985;22,66666667;1,333333333
AIR8250001;2019-4;92315;Big Bear Lake;Professionals;3;2;8;298,9700012;30;0,033333333;298,9700012;98;1
AIR8250001;2019-5;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR8250001;2019-6;92315;Big Bear Lake;Professionals;3;2;8;3683,629959;30;0,533333333;230,2268724;1;190
AIR8250001;2019-7;92315;Big Bear Lake;Professionals;3;2;8;7368,259888;31;1;237,6858028;;
AIR8250001;2019-8;92315;Big Bear Lake;Professionals;3;2;8;7168,279922;31;1;231,2348362;;
AIR8250001;2019-9;92315;Big Bear Lake;Professionals;3;2;8;6769,319916;30;1;225,6439972;;
AIR8272249;2019-1;92314;Big Bear City;Single Owners;3;2;6;6178,359879;31;1;199,3019316;33,2;3,1
AIR8272249;2019-10;92314;Big Bear City;Single Owners;3;2;6;385,9799957;31;0,064516129;192,9899979;2;1
AIR8272249;2019-11;92314;Big Bear City;Single Owners;3;2;6;3087,899979;30;0,533333333;192,9937487;20;2,666666667
AIR8272249;2019-12;92314;Big Bear City;Single Owners;3;2;6;5014,799957;31;0,870967742;185,7333318;76,75;3,625
AIR8272249;2019-2;92314;Big Bear City;Single Owners;3;2;6;5515,399902;28;1;196,9785679;26;3
AIR8272249;2019-3;92314;Big Bear City;Single Owners;3;2;6;4987,479889;31;0,838709677;191,8261496;7,428571429;3
AIR8272249;2019-4;92314;Big Bear City;Single Owners;3;2;6;0;30;0;;;
AIR8272249;2019-5;92314;Big Bear City;Single Owners;3;2;6;1273,85997;31;0,225806452;181,9799957;2,666666667;2,333333333
AIR8272249;2019-6;92314;Big Bear City;Single Owners;3;2;6;342,9599915;30;0,066666667;171,4799957;2;1
AIR8272249;2019-7;92314;Big Bear City;Single Owners;3;2;6;2074,779953;31;0,35483871;188,6163594;6,428571429;1,571428571
AIR8272249;2019-8;92314;Big Bear City;Single Owners;3;2;6;690,9199829;31;0,129032258;172,7299957;7;3
AIR8272249;2019-9;92314;Big Bear City;Single Owners;3;2;6;2122,779953;30;0,366666667;192,9799957;3,75;2,25
AIR828953;2019-1;92315;Big Bear Lake;Single Owners;5;4;12;8158,050079;31;0,741935484;354,6978295;87,5;2,5
AIR828953;2019-10;92315;Big Bear Lake;Single Owners;5;4;12;2644,779984;31;0,35483871;240,434544;81,6;2,2
AIR828953;2019-11;92315;Big Bear Lake;Single Owners;5;4;12;2851,72998;30;0,3;316,8588867;91,33333333;3
AIR828953;2019-12;92315;Big Bear Lake;Single Owners;5;4;12;10349,32001;31;0,64516129;517,4660004;73,1;2
AIR828953;2019-2;92315;Big Bear Lake;Single Owners;5;4;12;5762,260101;28;0,714285714;288,1130051;96,66666667;2,222222222
AIR828953;2019-3;92315;Big Bear Lake;Single Owners;5;4;12;4684,469986;31;0,516129032;292,7793741;31;2,666666667
AIR828953;2019-4;92315;Big Bear Lake;Single Owners;5;4;12;2428,73996;30;0,366666667;220,7945418;23,25;2,75
AIR828953;2019-5;92315;Big Bear Lake;Single Owners;5;4;12;2819,639984;31;0,451612903;201,402856;80;2,5
AIR828953;2019-6;92315;Big Bear Lake;Single Owners;5;4;12;3016,609985;30;0,5;201,1073324;76,16666667;2,333333333
AIR828953;2019-7;92315;Big Bear Lake;Single Owners;5;4;12;4476,519913;31;0,677419355;213,1676149;67,88888889;2,333333333
AIR828953;2019-8;92315;Big Bear Lake;Single Owners;5;4;12;3232,679932;31;0,516129032;202,0424957;91,71428571;2,428571429
AIR828953;2019-9;92315;Big Bear Lake;Single Owners;5;4;12;2442,759949;30;0,4;203,5633291;77,66666667;1,833333333
AIR8320969;2019-1;92315;Big Bear Lake;Professionals;3;2;8;6559,319916;31;0,580645161;364,406662;8;2,25
AIR8320969;2019-10;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR8320969;2019-11;92315;Big Bear Lake;Professionals;3;2;8;0;30;0;;;
AIR8320969;2019-12;92315;Big Bear Lake;Professionals;3;2;8;1099,920044;31;0,129032258;274,980011;129;4
AIR8320969;2019-2;92315;Big Bear Lake;Professionals;3;2;8;4104,569946;28;0,428571429;342,0474955;17,83333333;2
AIR8320969;2019-3;92315;Big Bear Lake;Professionals;3;2;8;1834,819977;31;0,161290323;366,9639954;8,333333333;1,666666667
AIR8320969;2019-4;92315;Big Bear Lake;Professionals;3;2;8;1329,900024;30;0,133333333;332,4750061;14,5;2
AIR8320969;2019-5;92315;Big Bear Lake;Professionals;3;2;8;1604,829987;31;0,161290323;320,9659973;82;5
AIR8320969;2019-6;92315;Big Bear Lake;Professionals;3;2;8;0;30;0;;;
AIR8320969;2019-7;92315;Big Bear Lake;Professionals;3;2;8;389,9700012;31;0,032258065;389,9700012;1;1
AIR8320969;2019-8;92315;Big Bear Lake;Professionals;3;2;8;0;31;0;;;
AIR8320969;2019-9;92315;Big Bear Lake;Professionals;3;2;8;0;30;0;;;
AIR8326035;2019-1;92315;Big Bear Lake;Single Owners;3;1.5;12;0;31;0;;;
AIR8326035;2019-2;92315;Big Bear Lake;Single Owners;3;1.5;12;0;28;0;;;
AIR8326035;2019-3;92315;Big Bear Lake;Single Owners;3;1.5;12;0;31;0;;;
AIR8326035;2019-4;92315;Big Bear Lake;Single Owners;3;1.5;12;0;30;0;;;
AIR8326035;2019-5;92315;Big Bear Lake;Single Owners;3;1.5;12;0;31;0;;;
AIR8326035;2019-6;92315;Big Bear Lake;Single Owners;3;1.5;12;0;30;0;;;
AIR8326035;2019-7;92315;Big Bear Lake;Single Owners;3;1.5;12;0;31;0;;;
AIR8326035;2019-8;92315;Big Bear Lake;Single Owners;3;1.5;12;0;3;0;;;
AIR835126;2019-1;92314;Big Bear City;2-5 Units;3;2;10;6405,299973;31;0,870967742;237,2333323;20,5625;1,75
AIR835126;2019-10;92314;Big Bear City;2-5 Units;3;2;10;1383,869972;31;0,258064516;172,9837465;42,2;1,6
AIR835126;2019-11;92314;Big Bear City;2-5 Units;3;2;10;1609;30;0,266666667;201,125;13,2;1,6
AIR835126;2019-12;92314;Big Bear City;2-5 Units;3;2;10;7223;31;0,322580645;722,3;19;2,2
AIR835126;2019-2;92314;Big Bear City;2-5 Units;3;2;10;3641,609985;28;0,535714286;242,773999;36,71428571;2,142857143
AIR835126;2019-3;92314;Big Bear City;2-5 Units;3;2;10;3283,679955;31;0,580645161;182,4266641;25,6;1,9
AIR835126;2019-4;92314;Big Bear City;2-5 Units;3;2;10;2523,759964;30;0,533333333;157,7349977;16,33333333;2,5
AIR835126;2019-5;92314;Big Bear City;2-5 Units;3;2;10;901,8999786;31;0,161290323;180,3799957;27,66666667;1,666666667
AIR835126;2019-6;92314;Big Bear City;2-5 Units;3;2;10;1712,819962;30;0,366666667;155,7109056;49,2;2,2
AIR835126;2019-7;92314;Big Bear City;2-5 Units;3;2;10;2091,809982;31;0,451612903;149,4149987;25,83333333;2,333333333
AIR835126;2019-8;92314;Big Bear City;2-5 Units;3;2;10;2191,769951;31;0,483870968;146,1179967;15,66666667;1,666666667
AIR835126;2019-9;92314;Big Bear City;2-5 Units;3;2;10;1240,85997;30;0,233333333;177,26571;19,75;1,75
AIR8356115;2019-1;92314;Big Bear City;Single Owners;4;2.5;10;4270,580017;31;0,451612903;305,0414298;35,33333333;1,888888889
AIR8356115;2019-10;92314;Big Bear City;Single Owners;4;2.5;10;4184,670013;31;0,483870968;278,9780009;3,857142857;2,142857143
AIR8356115;2019-11;92314;Big Bear City;Single Owners;4;2.5;10;7899,970001;30;0,933333333;282,1417858;3,384615385;1,076923077
AIR8356115;2019-12;92314;Big Bear City;Single Owners;4;2.5;10;5049,759949;31;0,387096774;420,8133291;75,5;2,166666667
AIR8356115;2019-2;92314;Big Bear City;Single Owners;4;2.5;10;4244,550018;28;0,535714286;282,9700012;20,375;1,875
AIR8356115;2019-3;92314;Big Bear City;Single Owners;4;2.5;10;3070,690002;31;0,322580645;307,0690002;7,25;1,25
AIR8356115;2019-4;92314;Big Bear City;Single Owners;4;2.5;10;5049,460022;30;0,6;280,5255568;34,42857143;3,857142857
AIR8356115;2019-5;92314;Big Bear City;Single Owners;4;2.5;10;3379,640015;31;0,387096774;281,6366679;1;1
AIR8356115;2019-6;92314;Big Bear City;Single Owners;4;2.5;10;1629,839981;30;0,233333333;232,834283;1;1
AIR8356115;2019-7;92314;Big Bear City;Single Owners;4;2.5;10;3654,610016;31;0,419354839;281,1238474;1,8;1,3
AIR8356115;2019-8;92314;Big Bear City;Single Owners;4;2.5;10;1454,850006;31;0,161290323;290,9700012;1;1
AIR8356115;2019-9;92314;Big Bear City;Single Owners;4;2.5;10;1984,790009;30;0,233333333;283,5414298;4,5;1,75
AIR8384198;2019-1;92252;Joshua Tree;2-5 Units;3;2;6;7264,379868;31;1;234,3348344;82,625;3,875
AIR8384198;2019-10;92252;Joshua Tree;2-5 Units;3;2;6;4076,679947;31;0,64516129;203,8339973;18,72727273;1,818181818
AIR8384198;2019-11;92252;Joshua Tree;2-5 Units;3;2;6;4989,71994;30;0,7;237,6057114;109,7142857;3
AIR8384198;2019-12;92252;Joshua Tree;2-5 Units;3;2;6;3604,779953;26;0,576923077;240,3186635;71,5;2,833333333
AIR8384198;2019-2;92252;Joshua Tree;2-5 Units;3;2;6;3824,679932;28;0,571428571;239,0424957;66;2,666666667
AIR8384198;2019-3;92252;Joshua Tree;2-5 Units;3;2;6;6723,669861;31;0,935483871;231,8506849;82,33333333;2,583333333
AIR8384198;2019-4;92252;Joshua Tree;2-5 Units;3;2;6;6064,469894;30;0,866666667;233,2488421;68,69230769;1,846153846
AIR8384198;2019-5;92252;Joshua Tree;2-5 Units;3;2;6;4019,659927;31;0,548387097;236,450584;70,75;2,125
AIR8384198;2019-6;92252;Joshua Tree;2-5 Units;3;2;6;3509,639923;30;0,6;194,9799957;49,125;2,25
AIR8384198;2019-7;92252;Joshua Tree;2-5 Units;3;2;6;3314,659927;31;0,548387097;194,9799957;43;2,428571429
AIR8384198;2019-8;92252;Joshua Tree;2-5 Units;3;2;6;2709,71994;31;0,451612903;193,5514243;40,8;2,8
AIR8384198;2019-9;92252;Joshua Tree;2-5 Units;3;2;6;1974,819962;30;0,3;219,4244402;33;4,5
AIR8453390;2019-1;92315;Big Bear Lake;2-5 Units;3;2;8;5599,31012;31;0,483870968;373,2873413;52,77777778;1,888888889
AIR8453390;2019-10;92315;Big Bear Lake;2-5 Units;3;2;8;1574,879974;31;0,225806452;224,9828535;58;2,5
AIR8453390;2019-11;92315;Big Bear Lake;2-5 Units;3;2;8;4299,799957;30;0,533333333;268,7374973;55,75;3,25
AIR8453390;2019-12;92315;Big Bear Lake;2-5 Units;3;2;8;8949,820007;31;0,516129032;559,3637505;34,875;2,125
AIR8453390;2019-2;92315;Big Bear Lake;2-5 Units;3;2;8;4549,420105;28;0,5;324,9585789;41,66666667;2,166666667
AIR8453390;2019-3;92315;Big Bear Lake;2-5 Units;3;2;8;5699,309982;31;0,709677419;259,0595446;23,16666667;3,666666667
AIR8453390;2019-4;92315;Big Bear Lake;2-5 Units;3;2;8;1424,809982;30;0,266666667;178,1012478;25,66666667;2,666666667
AIR8453390;2019-5;92315;Big Bear Lake;2-5 Units;3;2;8;1874,799957;31;0,322580645;187,4799957;23,16666667;2,166666667
AIR8453390;2019-6;92315;Big Bear Lake;2-5 Units;3;2;8;2249,799957;30;0,333333333;224,9799957;6,333333333;2,333333333
AIR8453390;2019-7;92315;Big Bear Lake;2-5 Units;3;2;8;4199,57991;31;0,580645161;233,309995;47,66666667;3
AIR8453390;2019-8;92315;Big Bear Lake;2-5 Units;3;2;8;2799,73996;31;0,387096774;233,3116633;44,5;5,666666667
AIR8453390;2019-9;92315;Big Bear Lake;2-5 Units;3;2;8;4999,549911;30;0,733333333;227,2522687;;
AIR8487685;2019-1;92315;Big Bear Lake;Professionals;3;3;8;4549,479889;31;0,419354839;349,9599915;38,33333333;3
AIR8487685;2019-10;92315;Big Bear Lake;Professionals;3;3;8;0;31;0;;;
AIR8487685;2019-11;92315;Big Bear Lake;Professionals;3;3;8;1899,940002;26;0,192307692;379,9880005;27;2
AIR8487685;2019-12;92315;Big Bear Lake;Professionals;3;3;8;9424,759949;31;0,451612903;673,1971392;17,625;1,625
AIR8487685;2019-2;92315;Big Bear Lake;Professionals;3;3;8;3499,599915;28;0,357142857;349,9599915;29;2
AIR8487685;2019-3;92315;Big Bear Lake;Professionals;3;3;8;3149,639923;31;0,290322581;349,9599915;15,25;2,25
AIR8487685;2019-4;92315;Big Bear Lake;Professionals;3;3;8;0;30;0;;;
AIR8487685;2019-5;92315;Big Bear Lake;Professionals;3;3;8;699,9199829;31;0,064516129;349,9599915;13;2
AIR8487685;2019-6;92315;Big Bear Lake;Professionals;3;3;8;1749,799957;30;0,166666667;349,9599915;2;1,666666667
AIR8487685;2019-7;92315;Big Bear Lake;Professionals;3;3;8;6974,18985;31;0,741935484;303,2256456;12,2;12,6
AIR8487685;2019-8;92315;Big Bear Lake;Professionals;3;3;8;10848,75974;31;1;349,9599915;;
AIR8487685;2019-9;92315;Big Bear Lake;Professionals;3;3;8;4549,479889;30;0,433333333;349,9599915;112,5;2
AIR8487701;2019-1;92314;Big Bear City;Professionals;3;2;6;3499,580078;31;0,322580645;349,9580078;15;1,666666667
AIR8487701;2019-10;92314;Big Bear City;Professionals;3;2;6;2699,759949;31;0,193548387;449,9599915;;
AIR8487701;2019-11;92314;Big Bear City;Professionals;3;2;6;1950;30;0,166666667;390;5,333333333;1,666666667
AIR8487701;2019-12;92314;Big Bear City;Professionals;3;2;6;3700;31;0,322580645;370;25;1,666666667
AIR8487701;2019-2;92314;Big Bear City;Professionals;3;2;6;3599,600098;28;0,285714286;449,9500122;18,2;1,6
AIR8487701;2019-3;92314;Big Bear City;Professionals;3;2;6;3269,650047;31;0,258064516;408,7062559;22,5;2
AIR8487701;2019-4;92314;Big Bear City;Professionals;3;2;6;899,9199829;30;0,066666667;449,9599915;16;2
AIR8487701;2019-5;92314;Big Bear City;Professionals;3;2;6;0;31;0;;;
AIR8487701;2019-6;92314;Big Bear City;Professionals;3;2;6;2249,799957;30;0,166666667;449,9599915;8,666666667;1,666666667
AIR8487701;2019-7;92314;Big Bear City;Professionals;3;2;6;124,9800034;31;0,032258065;124,9800034;2;1
AIR8487701;2019-8;92314;Big Bear City;Professionals;3;2;6;1019,899986;31;0,096774194;339,9666621;9,5;2
AIR8487701;2019-9;92314;Big Bear City;Professionals;3;2;6;11248,99979;30;0,833333333;449,9599915;2;30
AIR8489083;2019-1;92315;Big Bear Lake;Professionals;3;3;10;0;27;0;;;
AIR8505325;2019-1;92314;Big Bear City;Professionals;3;1.5;10;3443,539948;30;0,4;286,9616623;47,4;2,4
AIR8505325;2019-10;92314;Big Bear City;Professionals;3;1.5;10;1212,800011;31;0,35483871;110,2545464;2;3,666666667
AIR8505325;2019-11;92314;Big Bear City;Professionals;3;1.5;10;1615;30;0,233333333;230,7142857;19,5;3,5
AIR8505325;2019-12;92314;Big Bear City;Professionals;3;1.5;10;3511,919983;31;0,322580645;351,1919983;70,25;2,75
AIR8505325;2019-2;92314;Big Bear City;Professionals;3;1.5;10;2943,619934;28;0,357142857;294,3619934;31,25;2,5
AIR8505325;2019-3;92314;Big Bear City;Professionals;3;1.5;10;2169,669998;31;0,387096774;180,8058332;25,5;2
